language,filename,blank,comment,code,"github.com/AlDanial/cloc v 1.90  T=4.29 s (1832.2 files/s, 275093.4 lines/s)"
PO File,./documentation/src/main/docbook/manual/ja-JP/content/readonly.po,143,289,692
PO File,./documentation/src/main/docbook/manual/pt-BR/content/readonly.po,143,289,692
PO File,./documentation/src/main/docbook/manual/zh-CN/content/readonly.po,143,289,692
Java,./hibernate-core/src/main/java/org/hibernate/type/ComponentType.java,79,49,686
Java,./hibernate-entitymanager/src/main/java/org/hibernate/jpa/internal/metamodel/AttributeFactory.java,92,253,684
Java,./hibernate-core/src/main/java/org/hibernate/mapping/PersistentClass.java,133,80,683
ANTLR Grammar,./hibernate-core/src/main/antlr/hql.g,136,175,673
Java,./hibernate-core/src/test/java/org/hibernate/test/annotations/manytomany/ManyToManyTest.java,65,53,669
Java,./hibernate-core/src/test/java/org/hibernate/test/nonflushedchanges/MergeTest.java,161,53,666
Java,./hibernate-core/src/main/java/org/hibernate/cfg/annotations/SimpleValueBinder.java,87,49,657
Java,./hibernate-core/src/main/java/org/hibernate/stat/internal/ConcurrentStatisticsImpl.java,95,156,656
Java,./hibernate-core/src/test/java/org/hibernate/test/cfg/persister/GoofyPersisterClassProvider.java,171,31,656
Java,./hibernate-core/src/main/java/org/hibernate/mapping/Table.java,137,66,654
Java,./hibernate-entitymanager/src/main/java/org/hibernate/jpa/spi/BaseQueryImpl.java,137,137,647
Java,./hibernate-core/src/test/java/org/hibernate/test/ops/MergeTest.java,136,72,645
Java,./hibernate-core/src/test/java/org/hibernate/test/dialect/functional/cache/SQLFunctionsInterSystemsTest.java,78,43,639
Java,./hibernate-core/src/test/java/org/hibernate/test/annotations/xml/ejb3/Ejb3XmlElementCollectionTest.java,40,51,632
XML,./documentation/src/main/docbook/devguide/en-US/Database_Access.xml,23,2,630
Java,./hibernate-core/src/main/java/org/hibernate/internal/CriteriaImpl.java,83,35,622
Java,./hibernate-core/src/main/java/org/hibernate/persister/entity/JoinedSubclassEntityPersister.java,133,109,620
Java,./hibernate-core/src/test/java/org/hibernate/test/legacy/SQLLoaderTest.java,117,10,617
PO File,./documentation/src/main/docbook/manual/de-DE/content/toolset_guide.po,174,679,616
Java,./hibernate-core/src/main/java/org/hibernate/loader/internal/ResultSetProcessingContextImpl.java,108,83,612
Java,./hibernate-core/src/main/java/org/hibernate/engine/spi/SessionDelegatorBaseImpl.java,147,35,611
PO File,./documentation/src/main/docbook/manual/fr-FR/content/toolset_guide.po,135,152,605
Java,./hibernate-core/src/main/java/org/hibernate/internal/StatelessSessionImpl.java,110,53,605
PO File,./documentation/src/main/docbook/manual/ja-JP/content/toolset_guide.po,174,408,599
Java,./hibernate-core/src/test/java/org/hibernate/test/legacy/MultiTableTest.java,57,16,595
Java,./hibernate-core/src/main/java/org/hibernate/engine/spi/ActionQueue.java,102,189,590
Java,./hibernate-core/src/test/java/org/hibernate/test/annotations/entity/BasicHibernateAnnotationsTest.java,75,68,590
Java,./hibernate-core/src/main/java/org/hibernate/cfg/BinderHelper.java,39,221,588
PO File,./documentation/src/main/docbook/manual/pt-BR/content/toolset_guide.po,124,229,586
PO File,./documentation/src/main/docbook/manual/es-ES/content/toolset_guide.po,124,135,584
PO File,./documentation/src/main/docbook/manual/zh-CN/content/query_hql.po,260,890,583
Java,./hibernate-core/src/test/java/org/hibernate/test/legacy/SQLFunctionsTest.java,78,40,582
Java,./hibernate-entitymanager/src/main/java/org/hibernate/jpa/internal/schemagen/JpaSchemaGenerator.java,113,88,582
Java,./hibernate-core/src/main/java/org/hibernate/bytecode/internal/javassist/FieldTransformer.java,46,124,581
PO File,./documentation/src/main/docbook/manual/ko-KR/content/toolset_guide.po,165,207,577
Java,./hibernate-envers/src/main/java/org/hibernate/envers/configuration/internal/metadata/AuditMetadataGenerator.java,104,100,576
Java,./hibernate-core/src/main/java/org/hibernate/cfg/Ejb3JoinColumn.java,46,82,573
Java,./hibernate-core/src/test/java/org/hibernate/test/readonly/ReadOnlyVersionedNodesTest.java,110,29,567
Java,./hibernate-core/src/main/java/org/hibernate/loader/custom/CustomLoader.java,85,65,561
XML,./documentation/src/main/docbook/manual/en-US/content/persistent_classes.xml,116,0,560
Java,./hibernate-core/src/test/java/org/hibernate/test/annotations/indexcoll/IndexedCollectionTest.java,77,28,560
ANTLR Grammar,./hibernate-core/src/main/antlr/hql-sql.g,119,91,559
Java,./hibernate-core/src/main/java/org/hibernate/tuple/entity/AbstractEntityTuplizer.java,92,158,551
Java,./hibernate-core/src/main/java/org/hibernate/event/internal/DefaultLoadEventListener.java,83,165,547
Java,./hibernate-core/src/main/java/org/hibernate/loader/criteria/CriteriaQueryTranslator.java,57,73,543
