module,revisions,code
hibernate-entitymanager/src/test/java/org/hibernate/jpa/test/criteria/paths/AbstractPathImplTest.java,1,96
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/relation/lazy/initializor/Initializor.java,1,4
documentation/src/main/docbook/devguide/en-US/chapters/pc/extras/MergeWithEM.java,1,1
hibernate-testing/src/main/java/org/hibernate/testing/cache/BaseEntityRegionAccessStrategy.java,1,46
hibernate-core/src/test/java/org/hibernate/test/annotations/namingstrategy/NamingStrategyTest.java,1,94
hibernate-core/src/test/java/org/hibernate/test/criteria/StudyAbroad.java,1,23
hibernate-core/src/main/java/org/hibernate/dialect/SQLServer2008Dialect.java,1,14
hibernate-core/src/main/java/org/hibernate/engine/config/internal/package-info.java,1,1
hibernate-core/src/main/java/org/hibernate/hql/internal/ast/tree/AbstractStatement.java,1,18
hibernate-core/src/main/java/org/hibernate/engine/spi/CachedNaturalIdValueSource.java,1,6
hibernate-entitymanager/src/main/java/org/hibernate/jpa/graph/internal/advisor/AdviceNodeDescriptor.java,1,5
hibernate-core/src/main/java/org/hibernate/engine/jdbc/spi/ConnectionObserverAdapter.java,1,16
hibernate-core/src/main/java/org/hibernate/action/spi/Executable.java,1,10
hibernate-core/src/main/java/org/hibernate/annotations/Proxy.java,1,11
hibernate-entitymanager/src/test/java/org/hibernate/jpa/test/criteria/TreatKeywordTest.java,1,91
hibernate-core/src/test/java/org/hibernate/test/annotations/id/generationmappings/package-info.java,1,10
hibernate-core/src/test/java/org/hibernate/test/annotations/mappedsuperclass/intermediate/AccountBase.java,1,30
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/onetomany/RefEdMapKeyEntity.java,1,53
hibernate-core/src/test/java/org/hibernate/test/mapping/Table1.java,1,18
hibernate-core/src/test/java/org/hibernate/test/nonflushedchanges/SaveOrUpdateTest.java,1,432
hibernate-entitymanager/src/main/java/org/hibernate/jpa/HibernateEntityManager.java,1,6
hibernate-core/src/test/java/org/hibernate/test/annotations/mappedsuperclass/intermediate/SavingsAccountBase.java,1,21
hibernate-core/src/main/java/org/hibernate/dialect/function/ClassicAvgFunction.java,1,32
hibernate-entitymanager/src/test/java/org/hibernate/jpa/test/criteria/idclass/IdClassPredicateTest.java,1,146
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/onetoone/bidirectional/ids/BiEmbIdRefIngEntity.java,1,67
hibernate-core/src/main/java/org/hibernate/annotations/Table.java,1,19
hibernate-core/src/main/java/org/hibernate/criterion/Projections.java,1,52
hibernate-entitymanager/src/test/bundles/explicitpar/META-INF/orm.xml,1,15
hibernate-envers/src/main/java/org/hibernate/envers/configuration/internal/PersistentClassGraphDefiner.java,1,42
hibernate-envers/src/main/java/org/hibernate/envers/query/criteria/internal/IdentifierEqAuditExpression.java,1,20
hibernate-entitymanager/src/main/java/org/hibernate/jpa/criteria/predicate/LikePredicate.java,1,98
hibernate-entitymanager/src/test/resources/org/hibernate/jpa/test/convert/simple-override.xml,1,10
hibernate-core/src/test/java/org/hibernate/test/immutable/entitywithmutablecollection/noninverse/VersionedEntityWithNonInverseManyToManyTest.java,1,8
hibernate-core/src/test/java/org/hibernate/test/sql/hand/custom/db2/Mappings.hbm.xml,1,221
hibernate-core/src/test/java/org/hibernate/test/annotations/polymorphism/Automobile.java,1,3
hibernate-entitymanager/src/test/java/org/hibernate/jpa/test/procedure/StoredProcedureResultSetMappingTest.java,1,124
hibernate-core/src/test/java/org/hibernate/test/annotations/onetomany/Soldier.java,1,47
hibernate-core/src/test/java/org/hibernate/test/propertyref/component/complete/Mapping.hbm.xml,1,22
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/flush/DoubleFlushModDel.java,1,55
hibernate-core/src/main/java/org/hibernate/context/package-info.java,1,1
documentation/src/main/docbook/devguide/en-US/chapters/fetching/extras/Employee.java,1,18
hibernate-envers/src/main/java/org/hibernate/envers/AuditOverrides.java,1,12
hibernate-core/src/main/java/org/hibernate/procedure/NoSuchParameterException.java,1,7
hibernate-core/src/main/java/org/hibernate/event/spi/AbstractPreDatabaseOperationEvent.java,1,42
hibernate-entitymanager/src/main/java/org/hibernate/jpa/internal/metamodel/AbstractIdentifiableType.java,1,188
hibernate-core/src/main/java/org/hibernate/cfg/beanvalidation/ValidationMode.java,1,55
hibernate-entitymanager/src/main/java/org/hibernate/jpa/boot/spi/PersistenceUnitDescriptor.java,1,25
hibernate-testing/src/main/java/org/hibernate/testing/cache/TransactionalCollectionRegionAccessStrategy.java,1,11
hibernate-core/src/test/java/org/hibernate/test/idgen/identity/joinedSubClass/Super.java,1,17
hibernate-core/src/test/java/org/hibernate/test/annotations/index/jpa/OrmXmlIndexTest.java,1,7
hibernate-core/src/main/java/org/hibernate/boot/registry/classloading/internal/package-info.java,1,1
hibernate-core/src/test/java/org/hibernate/test/manytomanyassociationclass/surrogateid/assigned/ManyToManyAssociationClassAssignedIdTest.java,1,13
hibernate-core/src/main/java/org/hibernate/cache/internal/package-info.java,1,1
hibernate-core/src/main/java/org/hibernate/type/SetType.java,1,30
hibernate-core/src/test/java/org/hibernate/test/annotations/override/PropertyRecord.java,1,44
hibernate-envers/src/test/java/org/hibernate/envers/test/entities/customtype/CompositeCustomTypeEntity.java,1,63
hibernate-core/src/main/java/org/hibernate/proxy/AbstractSerializableProxy.java,1,23
hibernate-core/src/test/java/org/hibernate/test/readonly/Info.java,1,22
hibernate-envers/src/main/java/org/hibernate/envers/configuration/internal/RevisionInfoConfiguration.java,1,361
hibernate-core/src/test/java/org/hibernate/test/annotations/access/Gardenshed.java,1,37
hibernate-core/src/main/java/org/hibernate/boot/registry/StandardServiceRegistry.java,1,4
hibernate-core/src/test/java/org/hibernate/test/annotations/onetomany/Item.java,1,70
hibernate-core/src/test/java/org/hibernate/test/hql/HQLTest.java,1,1204
hibernate-core/src/test/java/org/hibernate/test/hql/Panel.java,1,29
hibernate-core/src/main/java/org/hibernate/persister/walking/spi/AssociationKey.java,1,19
hibernate-core/src/test/java/org/hibernate/test/immutable/entitywithmutablecollection/inverse/VersionedEntityWithInverseOneToManyFailureExpectedTest.java,1,54
hibernate-core/src/main/java/org/hibernate/type/descriptor/sql/LongVarbinaryTypeDescriptor.java,1,12
hibernate-core/src/main/java/org/hibernate/loader/plan/spi/visit/ReturnGraphVisitationStrategyAdapter.java,1,51
hibernate-core/src/test/java/org/hibernate/test/orphan/one2one/fk/composite/EmployeeInfo.java,1,59
hibernate-core/src/test/java/org/hibernate/test/sql/check/ResultCheckStyleTest.java,1,119
hibernate-core/src/test/java/org/hibernate/test/orphan/one2one/fk/bidirectional/DeleteOneToOneOrphansTest.java,1,57
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/EntitiesConfigurations.java,1,113
hibernate-core/src/main/java/org/hibernate/type/BigDecimalType.java,1,18
hibernate-core/src/main/java/org/hibernate/type/ListType.java,1,36
hibernate-core/src/main/java/org/hibernate/sql/ordering/antlr/FormulaReference.java,1,4
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/collection/mapkey/ComponentMapKeyEntity.java,1,57
hibernate-osgi/src/test/resources/arquillian.xml,1,9
hibernate-envers/src/test/java/org/hibernate/envers/test/entities/manytomany/MapOwningEntity.java,1,73
hibernate-core/src/main/java/org/hibernate/dialect/DataDirectOracle9Dialect.java,1,19
hibernate-core/src/main/java/org/hibernate/type/LongType.java,1,52
hibernate-core/src/test/java/org/hibernate/test/orphan/one2one/pk/unidirectional/DeleteOneToOneOrphansTest.java,1,64
hibernate-core/src/main/java/org/hibernate/secure/spi/GrantedPermission.java,1,20
hibernate-infinispan/src/main/java/org/hibernate/cache/infinispan/package-info.java,1,1
hibernate-core/src/main/java/org/hibernate/type/descriptor/java/MutabilityPlan.java,1,8
hibernate-core/src/test/java/org/hibernate/test/immutable/entitywithmutablecollection/noninverse/ContractVariation.hbm.xml,1,78
hibernate-core/src/main/java/org/hibernate/dialect/function/SQLFunctionTemplate.java,1,39
hibernate-ehcache/src/main/resources/OSGI-INF/blueprint/blueprint.xml,1,7
hibernate-core/src/main/java/org/hibernate/type/ShortType.java,1,52
hibernate-osgi/src/testClientBundle/resources/META-INF/persistence.xml,1,19
hibernate-core/src/main/java/org/hibernate/cache/spi/access/AccessType.java,1,29
hibernate-core/src/test/java/org/hibernate/test/annotations/onetoone/hhh4851/Owner.java,1,50
hibernate-core/src/test/java/org/hibernate/test/legacy/CustomSQLTest.java,1,146
hibernate-envers/src/main/java/org/hibernate/envers/configuration/internal/metadata/reader/ComponentAuditedPropertiesReader.java,1,35
hibernate-core/src/main/java/org/hibernate/service/spi/ServiceContributor.java,1,5
hibernate-core/src/test/java/org/hibernate/test/immutable/entitywithmutablecollection/inverse/EntityWithInverseOneToManyTest.java,1,7
hibernate-core/src/main/java/org/hibernate/cache/package.html,1,9
hibernate-core/src/main/java/org/hibernate/loader/plan/spi/IdentifierDescriptionInjectable.java,1,4
hibernate-osgi/src/testResult/java/org/hibernate/osgi/test/result/OsgiTestResultsImpl.java,1,18
hibernate-core/src/test/java/org/hibernate/test/annotations/lob/ImageHolder.java,1,40
hibernate-envers/src/test/java/org/hibernate/envers/test/entities/collection/EnumSetEntity.java,1,67
hibernate-infinispan/src/test/java/org/hibernate/test/cache/infinispan/functional/AbstractFunctionalTestCase.java,1,57
hibernate-envers/src/main/java/org/hibernate/envers/query/criteria/internal/SimpleAuditExpression.java,1,43
documentation/src/main/docbook/quickstart/tutorials/osgi/unmanaged-jpa/src/main/resources/META-INF/persistence.xml,1,17
hibernate-envers/src/main/java/org/hibernate/envers/internal/tools/query/UpdateBuilder.java,1,60
hibernate-core/src/main/java/org/hibernate/loader/entity/BatchingEntityLoader.java,1,81
hibernate-core/src/main/java/org/hibernate/annotations/DynamicInsert.java,1,10
hibernate-core/src/main/java/org/hibernate/type/descriptor/sql/LongVarcharTypeDescriptor.java,1,12
hibernate-core/src/test/java/org/hibernate/test/annotations/onetomany/City.java,1,56
hibernate-core/src/main/java/org/hibernate/dialect/PostgresPlusDialect.java,1,59
hibernate-core/src/main/java/org/hibernate/metamodel/source/hbm/ManyToManyPluralAttributeElementSourceImpl.java,1,110
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/relation/component/MiddleDummyComponentMapper.java,1,27
hibernate-core/src/main/java/org/hibernate/tool/hbm2ddl/UniqueConstraintSchemaUpdateStrategy.java,1,30
hibernate-core/src/test/java/org/hibernate/test/hql/QueryTranslatorTestCase.java,1,242
hibernate-core/src/test/java/org/hibernate/test/annotations/any/CharProperty.java,1,45
hibernate-testing/src/main/java/org/hibernate/testing/SkipForDialect.java,1,14
hibernate-core/src/main/java/org/hibernate/secure/internal/DisabledJaccServiceImpl.java,1,17
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/ids/CompositeDateId.java,1,42
hibernate-core/src/main/java/org/hibernate/loader/collection/SubselectOneToManyLoader.java,1,57
hibernate-core/src/main/java/org/hibernate/annotations/Cache.java,1,14
hibernate-entitymanager/src/main/java/org/hibernate/jpa/boot/spi/PackageDescriptor.java,1,5
hibernate-envers/src/test/java/org/hibernate/envers/test/entities/onetomany/detached/ListJoinColumnBidirectionalRefEdEntity.java,1,77
hibernate-core/src/test/java/org/hibernate/test/annotations/access/jpa/Woody.java,1,22
hibernate-core/src/main/java/org/hibernate/persister/spi/HydratedCompoundValueHandler.java,1,5
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/superclass/auditAtMethodSuperclassLevel/auditMethodSubclass/AuditedMethodSubclassEntity.java,1,60
hibernate-envers/src/test/java/org/hibernate/envers/test/entities/ids/EmbId.java,1,51
documentation/src/main/docbook/quickstart/tutorials/osgi/unmanaged-jpa/src/main/java/org/hibernate/osgitest/HibernateUtil.java,1,24
hibernate-core/src/test/java/org/hibernate/test/keymanytoone/unidir/ondelete/Order.java,1,60
hibernate-infinispan/src/main/java/org/hibernate/cache/infinispan/naturalid/package-info.java,1,1
hibernate-envers/src/test/java/org/hibernate/envers/test/performance/complex/ChildEntity2.java,1,66
hibernate-envers/src/main/java/org/hibernate/envers/query/criteria/internal/InAuditExpression.java,1,27
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/id/AbstractCompositeIdMapper.java,1,37
hibernate-core/src/test/java/org/hibernate/test/jpa/MyEntity.hbm.xml,1,15
hibernate-entitymanager/src/main/java/org/hibernate/jpa/criteria/compile/CriteriaCompiler.java,1,105
documentation/src/main/style/images/images/org/hibernate/docbook/callouts/12.svg,1,22
hibernate-core/src/test/java/org/hibernate/test/queryplan/GetHqlQueryPlanTest.java,1,69
hibernate-core/src/test/java/org/hibernate/test/annotations/referencedcolumnname/Place.java,1,15
hibernate-core/src/test/java/org/hibernate/test/subclassfilter/JoinedSubclassFilterTest.java,1,111
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/onetomany/inverseToSuperclass/Master.java,1,29
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/inheritance/joined/relation/ChildIngEntity.java,1,46
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/entityNames/singleAssociatedAudited/Person.java,1,32
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/superclass/auditAtMethodSuperclassLevel/AuditedMethodMappedSuperclass.java,1,43
hibernate-core/src/test/java/org/hibernate/test/annotations/onetomany/OrderID.java,1,21
hibernate-core/src/main/java/org/hibernate/bytecode/buildtime/spi/AbstractInstrumenter.java,1,269
hibernate-entitymanager/src/main/java/org/hibernate/jpa/boot/internal/UrlInputStreamAccess.java,1,29
hibernate-core/src/test/java/org/hibernate/test/annotations/access/jpa/Chair.java,1,14
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/inheritance/single/ChildEntity.java,1,52
hibernate-entitymanager/src/test/java/org/hibernate/jpa/test/cascade/FetchTest.java,1,137
hibernate-entitymanager/src/main/java/org/hibernate/jpa/criteria/predicate/MemberOfPredicate.java,1,51
documentation/src/main/docbook/devguide/en-US/chapters/pc/extras/DeletingWithSession.java,1,1
hibernate-core/src/test/java/org/hibernate/test/immutable/Plan.java,1,80
hibernate-core/src/test/java/org/hibernate/test/component/basic2/Name.java,1,29
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/modifiedflags/entities/PartialModifiedFlagsEntity.java,1,149
hibernate-core/src/main/java/org/hibernate/annotations/Target.java,1,9
hibernate-core/src/main/java/org/hibernate/ResourceClosedException.java,1,6
hibernate-core/src/main/java/org/hibernate/metamodel/domain/BasicType.java,1,34
hibernate-core/src/main/java/org/hibernate/TypeHelper.java,1,14
hibernate-ehcache/src/main/java/org/hibernate/cache/ehcache/internal/strategy/AbstractEhcacheAccessStrategy.java,1,45
hibernate-entitymanager/src/test/bundles/explicitpar/META-INF/persistence.xml,1,35
hibernate-core/src/main/java/org/hibernate/sql/ordering/antlr/OrderingSpecification.java,1,34
hibernate-core/src/test/java/org/hibernate/test/immutable/entitywithmutablecollection/inverse/ContractVariationVersionedOneToManyJoin.hbm.xml,1,89
hibernate-envers/src/test/java/org/hibernate/envers/test/entities/StrTestEntity.java,1,61
hibernate-core/src/test/java/org/hibernate/test/annotations/access/jpa/Course5.java,1,37
hibernate-envers/src/main/java/org/hibernate/envers/configuration/internal/metadata/reader/ComponentAuditingData.java,1,29
hibernate-ehcache/src/main/java/org/hibernate/cache/ehcache/internal/nonstop/NonstopAwareCollectionRegionAccessStrategy.java,1,125
hibernate-entitymanager/src/main/java/org/hibernate/jpa/criteria/CriteriaUpdateImpl.java,1,118
hibernate-core/src/test/java/org/hibernate/test/immutable/entitywithmutablecollection/noninverse/EntityWithNonInverseOneToManyTest.java,1,7
hibernate-core/src/main/java/org/hibernate/stat/internal/StatisticsInitiator.java,1,77
hibernate-core/src/main/java/org/hibernate/persister/walking/spi/CollectionDefinition.java,1,9
hibernate-core/src/main/xjb/orm-bindings.xjb,1,15
hibernate-envers/src/test/java/org/hibernate/envers/test/entities/onetomany/OneToManyNotAuditedNullEntity.java,1,66
hibernate-core/src/test/java/org/hibernate/test/idgen/identity/joinedSubClass/JoinedSubclassHierarchyWithIdentityGenerationTest.java,1,26
hibernate-core/src/main/java/org/hibernate/dialect/function/AvgWithArgumentCastFunction.java,1,17
hibernate-core/src/main/java/org/hibernate/type/TrueFalseType.java,1,33
hibernate-core/src/main/java/org/hibernate/type/descriptor/java/DoubleTypeDescriptor.java,1,69
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/naming/VersionsJoinTableRangeTestEntity.java,1,59
hibernate-core/src/main/java/org/hibernate/engine/jdbc/spi/SchemaNameResolver.java,1,5
documentation/src/main/docbook/quickstart/tutorials/osgi/unmanaged-native/src/main/java/org/hibernate/osgitest/command/LoadCommand.java,1,21
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/id/SingleIdMapper.java,1,99
hibernate-core/src/test/java/org/hibernate/test/annotations/filter/subclass/singletable/Mammal.java,1,22
hibernate-core/src/main/java/org/hibernate/boot/registry/selector/spi/StrategySelectionException.java,1,10
hibernate-core/src/main/java/org/hibernate/service/internal/SessionFactoryServiceRegistryFactoryInitiator.java,1,16
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/notinsertable/manytoone/NotInsertableEntityType.java,1,54
hibernate-core/src/main/java/org/hibernate/cfg/beanvalidation/IntegrationException.java,1,10
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/RevisionTypeType.java,1,70
hibernate-core/src/test/java/org/hibernate/test/connections/ConnectionManagementTestCase.java,1,197
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/relation/lazy/proxy/SortedSetProxy.java,1,41
hibernate-core/src/main/java/org/hibernate/type/ArrayType.java,1,95
hibernate-envers/src/test/java/org/hibernate/envers/test/entities/components/ComponentSetTestEntity.java,1,65
hibernate-envers/src/main/java/org/hibernate/envers/internal/tools/Triple.java,1,45
hibernate-core/src/main/java/org/hibernate/persister/collection/ElementPropertyMapping.java,1,37
hibernate-core/src/main/java/org/hibernate/annotations/Polymorphism.java,1,10
hibernate-core/src/main/java/org/hibernate/dialect/FrontBaseDialect.java,1,81
documentation/src/main/docbook/quickstart/tutorials/osgi/unmanaged-native/src/main/java/org/hibernate/osgitest/command/GetRevisionsCommand.java,1,25
hibernate-core/src/main/java/org/hibernate/dialect/function/ClassicSumFunction.java,1,6
hibernate-core/src/main/java/org/hibernate/annotations/OnDeleteAction.java,1,5
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/onetoone/bidirectional/ids/BiMulIdRefEdEntity.java,1,77
hibernate-core/src/main/java/org/hibernate/metamodel/source/annotations/entity/EntityBindingContext.java,1,83
hibernate-core/src/test/java/org/hibernate/test/connections/CurrentSessionConnectionTest.java,1,14
hibernate-core/src/main/java/org/hibernate/StatelessSession.java,1,22
documentation/src/main/docbook/quickstart/tutorials/pom.xml,1,56
hibernate-entitymanager/src/main/java/org/hibernate/jpa/criteria/predicate/AbstractSimplePredicate.java,1,35
hibernate-core/src/test/java/org/hibernate/test/annotations/lob/ExplicitSerializable.java,1,15
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/reventity/CountingRevisionListener.java,1,9
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/inheritance/joined/emptychild/ParentEntity.java,1,59
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/superclass/auditparents/TransitiveParentEntity.java,1,45
hibernate-core/src/main/java/org/hibernate/type/descriptor/java/ImmutableMutabilityPlan.java,1,22
hibernate-infinispan/src/test/java/org/hibernate/test/cache/infinispan/functional/cluster/DualNodeJtaTransactionImpl.java,1,236
hibernate-core/src/test/java/org/hibernate/test/annotations/derivedidentities/bidirectional/Employee.java,1,14
hibernate-core/src/main/java/org/hibernate/engine/jdbc/connections/spi/DataSourceBasedMultiTenantConnectionProviderImpl.java,1,86
hibernate-core/src/main/java/org/hibernate/criterion/Projection.java,1,19
hibernate-core/src/test/java/org/hibernate/test/annotations/namingstrategy/AddressEntry.java,1,41
hibernate-entitymanager/src/main/java/org/hibernate/jpa/boot/archive/spi/package-info.java,1,1
hibernate-core/src/main/java/org/hibernate/engine/jdbc/WrappedBlob.java,1,5
hibernate-core/src/test/java/org/hibernate/test/orphan/one2one/fk/bidirectional/EmployeeInfo.java,1,22
hibernate-core/src/test/java/org/hibernate/test/collectionalias/ReorderedMappingsCollectionAliasTest.java,1,12
hibernate-core/src/main/java/org/hibernate/persister/entity/Queryable.java,1,36
hibernate-core/src/main/java/org/hibernate/dialect/PointbaseDialect.java,1,71
hibernate-testing/src/main/java/org/hibernate/testing/cache/BaseGeneralDataRegion.java,1,48
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/relation/component/MiddleStraightComponentMapper.java,1,35
hibernate-core/src/main/java/org/hibernate/service/BootstrapServiceRegistry.java,1,4
hibernate-core/src/main/java/org/hibernate/annotations/FetchProfile.java,1,19
hibernate-core/src/test/java/org/hibernate/test/annotations/derivedidentities/e2/b/EmployeeId.java,1,6
hibernate-core/src/main/java/org/hibernate/id/uuid/Helper.java,1,82
hibernate-core/src/test/java/org/hibernate/test/sql/hand/custom/datadirect/oracle/StoredProcedures.hbm.xml,1,36
hibernate-core/src/test/java/org/hibernate/test/annotations/access/xml/RentalCar.java,1,23
hibernate-core/src/test/java/org/hibernate/test/annotations/any/LongProperty.java,1,45
hibernate-core/src/test/java/org/hibernate/test/manytomanyassociationclass/compositeid/MembershipWithCompositeId.java,1,77
hibernate-core/src/main/java/org/hibernate/engine/jdbc/dialect/spi/DatabaseMetaDataDialectResolver.java,1,8
hibernate-entitymanager/src/main/java/org/hibernate/jpa/criteria/path/AbstractFromImpl.java,1,463
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/interfaces/hbm/propertiesAudited2/AuditedImplementor.java,1,35
hibernate-core/src/main/java/org/hibernate/type/descriptor/java/AbstractTypeDescriptor.java,1,58
hibernate-core/src/test/java/org/hibernate/test/orphan/one2one/pk/unidirectional/Employee.java,1,17
hibernate-envers/src/main/java/org/hibernate/envers/exception/NotAuditedException.java,1,12
hibernate-core/src/main/java/org/hibernate/type/CharacterArrayNClobType.java,1,12
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/relation/OneToOnePrimaryKeyJoinColumnMapper.java,1,46
hibernate-core/src/main/java/org/hibernate/result/Outputs.java,1,6
hibernate-core/src/main/java/org/hibernate/criterion/Expression.java,1,19
hibernate-core/src/main/java/org/hibernate/engine/query/spi/FilterQueryPlan.java,1,19
hibernate-core/src/test/java/org/hibernate/test/cfg/cache/hibernate.cfg.xml,1,10
hibernate-core/src/main/java/org/hibernate/cache/spi/access/SoftLock.java,1,3
hibernate-core/src/test/java/org/hibernate/test/annotations/derivedidentities/e6/b/DerivedIdentityEmbeddedIdParentSameIdTypeEmbeddedIdDepTest.java,1,38
documentation/src/main/docbook/devguide/en-US/chapters/fetching/extras/ProjectsForAnEmployeeHql.java,1,5
hibernate-core/src/test/java/org/hibernate/test/bytecode/enhancement/SuperEntity.java,1,5
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/inheritance/joined/relation/unidirectional/AbstractSetEntity.java,1,36
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/entityNames/singleAssociatedAudited/SingleDomainObjectToMultipleTablesTest.java,1,49
hibernate-core/src/test/java/org/hibernate/test/eviction/EvictionTest.java,1,97
hibernate-entitymanager/src/test/java/org/hibernate/jpa/test/metadata/MetadataTest.java,1,343
hibernate-core/src/main/java/org/hibernate/engine/jdbc/dialect/spi/package-info.java,1,1
hibernate-envers/src/main/java/org/hibernate/envers/query/internal/property/PropertyNameGetter.java,1,5
hibernate-core/src/test/java/org/hibernate/test/annotations/fetchprofile/Customer2.java,1,45
hibernate-core/src/main/java/org/hibernate/hql/internal/CollectionSubqueryFactory.java,1,29
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/inheritance/joined/ParentEntity.java,1,59
hibernate-core/src/main/java/org/hibernate/sql/Alias.java,1,60
hibernate-core/src/main/java/org/hibernate/persister/spi/PersisterFactory.java,1,39
hibernate-core/src/main/java/org/hibernate/SessionFactoryObserver.java,1,6
hibernate-infinispan/src/test/java/org/hibernate/test/cache/infinispan/functional/State.java,1,23
hibernate-core/src/test/java/org/hibernate/test/cache/ReferenceCacheTest.java,1,86
hibernate-envers/src/test/java/org/hibernate/envers/test/entities/manytomany/SetOwningEntity.java,1,70
documentation/src/main/style/images/images/org/hibernate/docbook/callouts/11.svg,1,18
hibernate-core/src/main/java/org/hibernate/engine/config/spi/ConfigurationService.java,1,14
hibernate-ehcache/src/main/java/org/hibernate/cache/ehcache/internal/regions/EhcacheCollectionRegion.java,1,24
hibernate-core/src/main/java/org/hibernate/type/descriptor/java/IntegerTypeDescriptor.java,1,69
hibernate-core/src/main/java/org/hibernate/internal/ScrollableResultsImpl.java,1,196
hibernate-core/src/main/java/org/hibernate/FetchMode.java,1,10
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/entityNames/oneToManyNotAudited/Person.java,1,30
hibernate-core/src/main/java/org/hibernate/type/descriptor/sql/NumericTypeDescriptor.java,1,12
hibernate-core/src/main/java/org/hibernate/internal/FilterAliasGenerator.java,1,4
hibernate-core/src/main/java/org/hibernate/id/PostInsertIdentityPersister.java,1,8
hibernate-core/src/test/java/org/hibernate/test/event/collection/detached/MultipleCollectionEntity.java,1,118
hibernate-core/src/test/java/org/hibernate/test/annotations/id/generationmappings/NewGeneratorMappingsTest.java,1,108
hibernate-core/src/test/java/org/hibernate/test/immutable/Party.java,1,47
hibernate-core/src/test/java/org/hibernate/test/querycache/Course.java,1,48
hibernate-envers/src/main/java/org/hibernate/envers/query/criteria/internal/NotNullAuditExpression.java,1,31
hibernate-core/src/test/java/org/hibernate/test/annotations/access/jpa/Course4.java,1,37
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/relation/component/MiddleComponentMapper.java,1,21
hibernate-core/src/test/java/org/hibernate/test/annotations/referencedcolumnname/Item.java,1,14
hibernate-core/src/test/java/org/hibernate/test/annotations/derivedidentities/EmployerId.java,1,17
hibernate-envers/src/test/java/org/hibernate/envers/test/entities/customtype/ParametrizedCustomTypeEntity.java,1,64
hibernate-core/src/test/java/org/hibernate/test/annotations/derivedidentities/e4/a/Person.java,1,13
hibernate-core/src/test/java/org/hibernate/test/readonly/AbstractReadOnlyTest.java,1,41
hibernate-core/src/main/java/org/hibernate/dialect/Ingres10Dialect.java,1,47
hibernate-core/src/main/java/org/hibernate/annotations/Source.java,1,11
hibernate-core/src/main/java/org/hibernate/engine/transaction/jta/platform/internal/BitronixJtaPlatform.java,1,24
hibernate-core/src/main/java/org/hibernate/metamodel/source/annotations/EnumConversionHelper.java,1,86
documentation/src/main/style/images/images/org/hibernate/docbook/callouts/15.svg,1,21
hibernate-core/src/test/java/org/hibernate/test/cascade/CascadeTestWithAssignedParentIdTest.java,1,34
hibernate-envers/src/main/java/org/hibernate/envers/internal/EnversLogging.java,1,18
hibernate-core/src/main/java/org/hibernate/cache/spi/access/UnknownAccessTypeException.java,1,7
hibernate-core/src/main/java/org/hibernate/boot/registry/selector/spi/package-info.java,1,1
hibernate-core/src/main/java/org/hibernate/metamodel/relational/AbstractConstraint.java,1,76
hibernate-core/src/main/java/org/hibernate/dialect/DerbyTenFiveDialect.java,1,23
hibernate-core/src/test/java/org/hibernate/test/cfg/cache/Item.java,1,17
hibernate-core/src/test/java/org/hibernate/test/annotations/idmanytoone/Course.java,1,38
hibernate-core/src/test/java/org/hibernate/test/onetomany/AbstractVersionedRecursiveBidirectionalOneToManyTest.java,1,24
hibernate-core/src/test/java/org/hibernate/test/collection/basic/JoinFetchElementCollectionTest.java,1,88
hibernate-core/src/test/java/org/hibernate/test/annotations/lob/hhh4635/LobTest.java,1,45
