entity,n-authors,n-revs
hibernate-core/src/test/java/org/hibernate/jmx/Entity.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/propertyref/basic/Person.java,1,1
hibernate-entitymanager/src/main/java/org/hibernate/{ejb => jpa}/criteria/compile/CriteriaInterpretation.java,1,1
hibernate-entitymanager/src/main/java/org/hibernate/ejb/internal/EntityManagerMessageLogger.java,1,1
hibernate-entitymanager/src/test/java/org/hibernate/jpa/test/procedure/{JpaUsageTest.java => JpaTckUsageTest.java},1,1
hibernate-core/src/main/java/org/hibernate/sql/ordering/antlr/ColumnMapper.java,1,1
hibernate-entitymanager/src/main/java/org/hibernate/jpa/criteria/path/PluralAttributePath.java,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/basic/Simple.java,1,1
hibernate-envers/src/main/java/org/hibernate/envers/internal/synchronization/work/WorkUnitMergeVisitor.java,1,1
hibernate-entitymanager/src/main/java/org/hibernate/jpa/graph/package-info.java,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/arithmetic_example.txt,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/predicate_between_example.txt,1,1
documentation/src/main/docbook/devguide/en-US/chapters/multi-tenancy/extras/MultiTenantConnectionProviderImpl-multi-cp.java,1,1
hibernate-envers/src/{matrix => test}/resources/mappings/interfaces/unionPropertiesAudited2Mappings.hbm.xml,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/orphan/one2one/pk/bidirectional/EmployeeInfo.java,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/integration/modifiedflags/HasChangedOneToManyInComponent.java,1,1
hibernate-envers/src/test/java/ee/estonia/entities/Parent.java,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/integration/superclass/auditoverride/TransitiveOverrideEntity.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/Image.hbm.xml,1,1
hibernate-envers/src/main/java/org/hibernate/envers/{ => internal}/entities/mapper/id/AbstractIdMapper.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/indexcoll/Gas.java,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/entities/onetomany/SetRefEdEntity.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/uniqueconstraint/House.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/onetoone/singletable/Person.hbm.xml,1,1
hibernate-core/src/test/java/org/hibernate/test/annotations/access/xml/Cook.java,1,1
databases/postgresql83/matrix.gradle,1,1
hibernate-core/src/test/java/org/hibernate/{ => test}/type/descriptor/java/BigIntegerDescriptorTest.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/dynamicentity/tuplizer/TuplizerDynamicEntityTest.java,1,1
documentation/src/main/docbook/devguide/en-US/chapters/criteria/extras/from_root_example_multiple.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/subselectfetch/Child.java,1,1
hibernate-entitymanager/src/main/java/org/hibernate/{ejb/packaging => jpa/packaging/internal}/JarProtocolVisitor.java,1,1
hibernate-envers/src/main/java/org/hibernate/envers/enhanced/{DefaultTrackingModifiedEntitiesRevisionEntity.java => SequenceIdTrackingModifiedEntitiesRevisionEntity.java},1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/integration/basic/BasicTestEntity4.java,1,1
hibernate-core/src/test/java/org/hibernate/test/annotations/id/entities/Hotel.java,1,1
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/id/IdMapper.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/manytomany/ordered/UserGroup.hbm.xml,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/where/File.hbm.xml,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/accesstype/PropertyAccessType.java,1,1
documentation/src/main/docbook/quickstart/tutorials/osgi/unmanaged-native/src/main/java/org/hibernate/osgitest/command/GetCommand.java,1,1
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/interfaces/hbm/allAudited/AbstractAllAuditedTest.java,1,1
hibernate-entitymanager/src/test/java/org/hibernate/jpa/test/pack/war/package-info.java,1,1
hibernate-envers/src/main/java/org/hibernate/envers/{ => internal}/reader/FirstLevelCache.java,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/integration/naming/ids/JoinMulIdNamingRefEdEntity.java,1,1
hibernate-core/src/main/java/org/hibernate/engine/jdbc/CharacterStream.java,1,1
hibernate-core/src/test/java/org/hibernate/test/propertyref/basic/Person.hbm.xml,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/integration/flush/DoubleFlushModDel.java,1,1
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/relation/lazy/initializor/Initializor.java,1,1
documentation/src/main/docbook/devguide/en-US/chapters/hql/extras/simple_case_exp_example.txt,1,1
documentation/src/main/style/images/images/org/hibernate/dot2.png,1,1
hibernate-core/src/matrix/java/org/hibernate/test/typedescriptor/CharInNativeQueryTest.java,1,1
hibernate-core/src/test/java/org/hibernate/property/Item.java,1,1
hibernate-entitymanager/src/test/java/org/hibernate/{ejb => jpa/test}/criteria/TreatKeywordTest.java,1,1
hibernate-envers/src/test/java/org/hibernate/envers/test/Priority.java,1,1
hibernate-core/src/test/java/org/hibernate/test/immutable/entitywithmutablecollection/noninverse/EntityWithNonInverseManyToManyUnidirTest.java,1,1
hibernate-core/src/test/java/org/hibernate/test/cut/CompositeUserTypeTest.java,1,1
hibernate-core/src/main/java/org/hibernate/param/VersionTypeSeedParameterSpecification.java,1,1
hibernate-entitymanager/src/main/java/org/hibernate/{ejb => jpa}/criteria/expression/PathTypeExpression.java,1,1
hibernate-entitymanager/src/test/java/org/hibernate/{ejb => jpa}/test/cascade/CascadeTest.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/tm/Item.hbm.xml,1,1
hibernate-core/src/main/java/org/hibernate/{service => boot/registry}/selector/internal/StrategySelectorBuilder.java,1,1
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/reference/GreetingPO.java,1,1
hibernate-envers/src/demo/java/org/hibernate/envers/demo/TestConsole.java,1,1
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/inheritance/single/discriminatorformula/ParentEntity.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/manytomany/User.java,1,1
hibernate-entitymanager/src/main/java/org/hibernate/jpa/internal/metamodel/MappedSuperclassTypeImpl.java,1,1
hibernate-core/src/main/java/org/hibernate/{service => engine}/jdbc/dialect/internal/DialectFactoryImpl.java,1,1
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/superclass/auditoverride/AuditedSpecialEntity.java,1,1
hibernate-entitymanager/src/test/java/org/hibernate/jpa/test/criteria/QueryBuilderTest.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/inheritance/joined/PropertyAsset.java,1,1
hibernate-core/src/main/java/org/hibernate/loader/plan/spi/AbstractFetchOwnerDelegate.java,1,1
hibernate-core/src/test/java/org/hibernate/test/queryplan/GetHqlQueryPlanTest.java,1,1
hibernate-core/src/main/java/org/hibernate/boot/registry/classloading/spi/ClassLoaderService.java,1,1
hibernate-core/src/test/java/org/hibernate/test/immutable/entitywithmutablecollection/inverse/ContractVariationOneToManyJoin.hbm.xml,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/instrument/cases/TestIsPropertyInitializedExecutable.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/collection/idbag/PersistentIdBagTest.java,1,1
hibernate-core/src/main/java/org/hibernate/internal/IteratorImpl.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/manytoone/Color.java,1,1
hibernate-envers/src/test/java/org/hibernate/envers/test/entities/onetomany/detached/ListJoinColumnBidirectionalInheritanceRefIngEntity.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/inheritance/mixed/File.java,1,1
hibernate-entitymanager/src/{matrix => test}/java/org/hibernate/ejb/test/ops/MergeTest.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/onetoone/hhh4851/Device.java,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/integration/reventity/DifferentDBSchemaTest.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/generatedkeys/seqidentity/SequenceIdentityTest.java,1,1
hibernate-core/src/main/java/org/hibernate/persister/walking/spi/AssociationKey.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/collectionelement/indexedCollection/IndexedCollectionOfElementsTest.java,1,1
hibernate-core/src/main/java/org/hibernate/engine/jdbc/internal/LobCreatorBuilder.java,1,1
hibernate-entitymanager/src/test/java/org/hibernate/{ejb => jpa/test}/criteria/basic/ExpressionsTest.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/xml/hbm/Sky.java,1,1
hibernate-core/src/test/java/org/hibernate/test/queryplan/NativeSQLQueryReturnEqualsAndHashCodeTest.java,1,1
hibernate-entitymanager/src/main/java/org/hibernate/jpa/internal/metamodel/EmbeddableTypeImpl.java,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/integration/merge/AddDelTest.java,1,1
hibernate-entitymanager/src/test/java/org/hibernate/{ejb => jpa}/test/ejb3configuration/EntityManagerSerializationTest.java,1,1
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/reventity/CountingRevisionListener.java,1,1
hibernate-envers/src/{matrix => test}/resources/mappings/entityNames/oneToManyNotAudited/mappings.hbm.xml,1,1
hibernate-core/src/test/java/org/hibernate/test/cfg/cache/Item.hbm.xml,1,1
hibernate-envers/src/main/resources/META-INF/services/org.hibernate.integrator.spi.Integrator,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/collection/custom/parameterized/DefaultableList.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/jpa/ql/NativeQueryTest.java,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/integration/reventity/CustomBoxedRevEntity.java,1,1
documentation/src/main/docbook/devguide/en-US/chapters/hql/extras/simplest_query.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/cid/LittleGenius.java,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/integration/inheritance/joined/relation/ParentIngEntity.java,1,1
hibernate-entitymanager/src/test/bundles/excludehbmpar/org/hibernate/{ejb => jpa}/test/pack/excludehbmpar/Mouse.hbm.xml,1,1
hibernate-core/src/main/java/org/hibernate/type/ForeignKeyDirection.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/cascade/Child.java,1,1
documentation/src/main/docbook/quickstart/tutorials/osgi/managed-jpa/src/main/java/org/hibernate/osgitest/command/AddCommand.java,1,1
documentation/src/main/docbook/devguide/en-US/chapters/hql/extras/empty_collection_example.txt,1,1
hibernate-core/src/main/java/org/hibernate/engine/jdbc/cursor/spi/package-info.java,1,1
hibernate-core/src/main/java/org/hibernate/type/SortedSetType.java,1,1
hibernate-core/src/main/java/org/hibernate/internal/util/{Value.java => ValueHolder.java},1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/target/TargetTest.java,1,1
hibernate-core/src/test/java/org/hibernate/test/batchfetch/BatchFetchTest.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/type/Dvd.java,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/onetomany/detached/DoubleDetachedSet.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/ops/Employer.java,1,1
hibernate-core/src/main/java/org/hibernate/{service => engine/transaction}/jta/platform/internal/TransactionManagerAccess.java,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/integration/interfaces/components/InterfacesComponents.java,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/integration/inheritance/mixed/entities/Activity.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/filter/subclass/singletable/Animal.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/SimpleAssociatedEntity.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/any/Properties.hbm.xml,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/integration/reventity/trackmodifiedentities/CustomTrackingEntitiesTest.java,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/entities/components/relations/NotAuditedManyToOneComponent.java,1,1
hibernate-core/src/main/java/org/hibernate/boot/registry/internal/BootstrapServiceRegistryImpl.java,1,1
hibernate-core/src/main/java/org/hibernate/tuple/PojoInstantiator.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/query/Identity.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/lob/SerializableMappings.hbm.xml,1,1
hibernate-entitymanager/src/{matrix => test}/java/org/hibernate/ejb/test/emops/Mail.java,1,1
hibernate-core/src/main/java/org/hibernate/{service => engine/transaction}/jta/platform/internal/BorlandEnterpriseServerJtaPlatform.java,1,1
hibernate-envers/src/main/java/org/hibernate/envers/RevisionTimestamp.java,1,1
hibernate-core/src/matrix/java/org/hibernate/test/annotations/quote/resultsetmappings/ExplicitSqlResultSetMappingTest.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/idgen/biginteger/sequence/BigIntegerSequenceGeneratorTest.java,1,1
documentation/src/main/docbook/quickstart/en-US/content/tutorial_osgi.xml,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/id/Plane.hbm.xml,1,1
hibernate-entitymanager/src/main/java/org/hibernate/{ejb/packaging => jpa/packaging/internal}/JavaElementFilter.java,1,1
hibernate-c3p0/src/main/java/org/hibernate/c3p0/internal/package-info.java,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/integration/inheritance/tableperclass/childrelation/ReferencedEntity.java,1,1
hibernate-core/src/test/java/org/hibernate/test/annotations/filter/subclass/singletable/Human.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/fetchprofiles/join/JoinFetchProfileTest.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/dynamicentity/Address.java,1,1
hibernate-entitymanager/src/main/java/org/hibernate/{ejb => jpa}/criteria/CriteriaBuilderImpl.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/collectionelement/Widgets.java,1,1
hibernate-envers/src/main/java/org/hibernate/envers/{ => internal}/entities/mapper/relation/lazy/AbstractDelegateSessionImplementor.java,1,1
hibernate-envers/src/main/java/org/hibernate/envers/{ => internal}/tools/MutableBoolean.java,1,1
hibernate-envers/src/main/java/org/hibernate/envers/internal/reader/FirstLevelCache.java,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/inheritance/tableperclass/relation/ChildIngEntity.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/compositeelement/Child.java,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/integration/readwriteexpression/Staff.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/onetomany/PoliticalParty.java,1,1
hibernate-core/src/test/java/org/hibernate/loader/NonEncapsulatedCompositeIdResultSetProcessorTest.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/any/PropertyList.java,1,1
hibernate-core/src/main/java/org/hibernate/annotations/LazyToOne.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/IntegerVersioned.java,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/flush/DoubleFlushModDel.java,1,1
hibernate-entitymanager/src/main/java/org/hibernate/{ejb => jpa/internal}/event/EntityCallbackHandler.java,1,1
documentation/src/main/docbook/devguide/en-US/chapters/hql/extras/{like_exp_bnf.txt => predicate_like_bnf.txt},1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/onetoone/singletable/Org.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/id/uuid/sqlrep/Node.hbm.xml,1,1
hibernate-envers/src/main/java/org/hibernate/envers/configuration/internal/metadata/reader/AuditedPropertiesHolder.java,1,1
hibernate-envers/src/test/java/org/hibernate/envers/test/entities/onetomany/ListRefIngEntity.java,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/integration/inheritance/joined/primarykeyjoin/ChildPrimaryKeyJoinAuditing.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/entityname/Car.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/tuplizer/DynamicInstantiator.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/manytoone/ManyToOneJoinTest.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/ordered/OrderByTest.java,1,1
hibernate-envers/src/test/java/org/hibernate/envers/test/entities/components/DefaultValueComponent1.java,1,1
hibernate-core/src/matrix/java/org/hibernate/test/typeoverride/H2DialectOverrideVarcharSqlCode.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/genericsinheritance/Parent.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/filter/subclass/tableperclass/Animal.java,1,1
hibernate-entitymanager/src/test/java/org/hibernate/{ejb => jpa}/test/metagen/mappedsuperclass/idclass/ProductAttribute.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/hql/ASTParserLoadingTest.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/interfaceproxy/Item.hbm.xml,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/generics/Stuff.java,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/integration/secondary/SecondaryTestEntity.java,1,1
hibernate-core/src/main/java/org/hibernate/engine/config/package-info.java,1,1
documentation/src/main/docbook/devguide/en-US/chapters/hql/extras/update_statement_hql.java,1,1
hibernate-core/src/main/java/org/hibernate/sql/ordering/antlr/Factory.java,1,1
documentation/src/main/docbook/quickstart/en-US/content/tutorial_jpa.xml,1,1
hibernate-core/src/matrix/java/org/hibernate/test/{usercollection => collection/custom}/parameterized/PersistentDefaultableList.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/immutable/Foobar.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/manytoone/Frame.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/immutable/entitywithmutablecollection/noninverse/EntityWithNonInverseOneToManyJoinTest.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/mixed/Folder.java,1,1
hibernate-envers/src/test/java/org/hibernate/envers/test/various/Person.java,1,1
hibernate-core/src/matrix/java/org/hibernate/test/propertyref/component/complete/CompleteComponentPropertyRefTest.java,1,1
documentation/src/main/docbook/devguide/en-US/chapters/hql/extras/{delete_statement_bnf.txt => statement_delete_bnf.txt},1,1
hibernate-envers/src/test/java/org/hibernate/envers/test/integration/manytoone/bidirectional/OneToManyOwned.java,1,1
hibernate-core/src/main/java/org/hibernate/type/SetType.java,1,1
hibernate-core/src/matrix/java/org/hibernate/test/collection/custom/basic/UserCollectionTypeHbmVariantTest.java,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/entities/customtype/CompositeTestUserType.java,1,1
hibernate-core/src/main/java/org/hibernate/event/spi/PreLoadEvent.java,1,1
hibernate-envers/src/main/java/org/hibernate/envers/{ => internal}/entities/mapper/relation/query/OneAuditEntityQueryGenerator.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/cascade/circle/sequence/B.java,1,1
hibernate-core/src/test/java/org/hibernate/test/connections/CurrentSessionConnectionTest.java,1,1
hibernate-c3p0/src/main/java/org/hibernate/{service/jdbc/connections => c3p0}/internal/C3P0ConnectionProvider.java,1,1
hibernate-core/src/main/java/org/hibernate/bytecode/instrumentation/spi/package-info.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/manytoonewithformula/Product.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/cut/Transaction.java,1,1
hibernate-entitymanager/src/main/java/org/hibernate/jpa/criteria/predicate/NegatedPredicateWrapper.java,1,1
hibernate-ehcache/src/main/java/org/hibernate/cache/ehcache/internal/strategy/NonStrictReadWriteEhcacheEntityRegionAccessStrategy.java,1,1
hibernate-core/src/test/java/org/hibernate/test/connections/Silly.hbm.xml,1,1
hibernate-entitymanager/src/main/java/org/hibernate/jpa/internal/event/{ => jpa}/ListenerCallback.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/subselect/Beings.hbm.xml,1,1
hibernate-entitymanager/src/{matrix => test}/java/org/hibernate/ejb/test/util/Book.java,1,1
release/src/javadoc/{package.html => overview.html},1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/stats/SessionStatsTest.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/lob/MaterializedClobMappings.hbm.xml,1,1
documentation/src/main/docbook/manual/fr-FR/content/performance.po,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/inheritance/joined/Client.java,1,1
hibernate-core/src/matrix/java/org/hibernate/test/orphan/one2one/fk/composite/DeleteOneToOneOrphansTest.java,1,1
hibernate-core/src/test/java/org/hibernate/test/annotations/idclass/xml/HabitatSpeciesLink.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/cascade/multicircle/jpa/sequence/B.java,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/predicate_like_example.txt,1,1
documentation/src/main/docbook/devguide/en-US/extras/hibernate.properties,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/lazyonetoone/Employee.java,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/superclass/auditAtMethodSuperclassLevel/auditMethodSubclass/AuditedMethodSubclassEntity.java,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/entities/reventity/trackmodifiedentities/AnnotatedTrackingRevisionEntity.java,1,1
hibernate-entitymanager/src/matrix/java/org/hibernate/ejb/criteria/basic/AggregationResultTest.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/manytomany/City.java,1,1
hibernate-entitymanager/src/main/java/org/hibernate/jpa/criteria/path/AbstractFromImpl.java,1,1
hibernate-entitymanager/src/main/java/org/hibernate/ejb/packaging/FileZippedJarVisitor.java,1,1
hibernate-entitymanager/src/test/resources/org/hibernate/{ejb => jpa}/test/ops/Node.hbm.xml,1,1
hibernate-core/src/main/java/org/hibernate/internal/CoreLogging.java,1,1
hibernate-core/src/main/java/org/hibernate/collection/spi/PersistentCollection.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/nonflushedchanges/Node.java,1,1
hibernate-entitymanager/src/matrix/java/org/hibernate/ejb/test/emops/MergeTest.java,1,1
hibernate-entitymanager/src/main/java/org/hibernate/{ejb => jpa}/criteria/path/CollectionAttributeJoin.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/manytomanyassociationclass/Group.java,1,1
hibernate-core/src/test/java/org/hibernate/test/annotations/derivedidentities/e1/b/specjmapid/ondemand/Store.java,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/integration/reventity/OverrideCustomRevListenerTest.java,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/integration/onetomany/detached/DoubleDetachedSet.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/filter/subclass/singletable/SingleTableTest.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/immutable/ImmutableTest.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/immutable/entitywithmutablecollection/inverse/VersionedEntityWithInverseOneToManyJoinFailureExpectedTest.java,1,1
hibernate-core/src/test/java/org/hibernate/test/annotations/onetomany/City.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/iterate/Item.java,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{criteria => query_criteria}/extras/from_join_example_plural.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/sql/hand/custom/CustomSQLTestSupport.java,1,1
hibernate-c3p0/src/test/java/org/hibernate/test/c3p0/IrrelevantEntity.java,1,1
hibernate-entitymanager/src/matrix/java/org/hibernate/ejb/criteria/paths/ImplicitJoinTest.java,1,1
hibernate-envers/src/matrix/java/org/hibernate/envers/test/integration/inheritance/joined/relation/RightsSubject.java,1,1
documentation/src/main/style/images/images/org/hibernate/docbook/callouts/10.svg,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/idclass/Customer.hbm.xml,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/integration/entityNames/auditedEntity/ReadEntityWhitEntityNameTest.java,1,1
hibernate-entitymanager/src/main/java/org/hibernate/jpa/graph/internal/advisor/JpaGraphReferenceSubGraphSupport.java,1,1
hibernate-core/src/test/java/org/hibernate/test/annotations/onetomany/Soldier.java,1,1
hibernate-core/src/matrix/java/org/hibernate/test/pagination/PaginationTest.java,1,1
hibernate-core/src/matrix/java/org/hibernate/test/annotations/filter/subclass/tableperclass/Animal.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/cascade/multicircle/jpa/identity/MultiCircleJpaCascadeIdentityTest.java,1,1
hibernate-envers/src/main/java/org/hibernate/envers/{ => internal}/reader/AuditReaderImplementor.java,1,1
hibernate-envers/src/main/java/org/hibernate/envers/internal/entities/mapper/ComponentPropertyMapper.java,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/entities/onetomany/detached/DoubleSetRefCollEntity.java,1,1
hibernate-entitymanager/src/test/java/org/hibernate/{ejb => jpa}/test/metadata/Garden.java,1,1
hibernate-entitymanager/src/test/java/org/hibernate/{ejb => jpa}/test/lock/Lockable.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/collection/backref/map/compkey/MapKey.java,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/entities/reventity/trackmodifiedentities/CustomTrackingRevisionEntity.java,1,1
documentation/src/main/docbook/devguide/en-US/chapters/pc/extras/DeletingWithEM.java,1,1
hibernate-entitymanager/src/{matrix => test}/java/org/hibernate/ejb/criteria/tuple/TupleCriteriaTest.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/join/Life.java,1,1
hibernate-core/src/main/java/org/hibernate/action/spi/Executable.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/mapelemformula/MapElementFormulaTest.java,1,1
hibernate-entitymanager/src/{matrix => test}/java/org/hibernate/ejb/criteria/basic/Wall.java,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/jpa/naturalid/User.java,1,1
hibernate-core/src/test/java/org/hibernate/test/entityname/Vehicle.hbm.xml,1,1
hibernate-core/src/{matrix => test}/java/org/hibernate/test/annotations/cascade/circle/sequence/E.java,1,1
hibernate-entitymanager/src/{matrix => test}/java/org/hibernate/ejb/test/xml/sequences/XmlAttributeOverrideTest.java,1,1
hibernate-entitymanager/src/test/java/org/hibernate/{ejb/test/pack/defaultpar => jpa/test/xml}/Lighter.java,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/integration/superclass/auditparents/SingleAuditParentsTest.java,1,1
hibernate-envers/src/{matrix => test}/java/org/hibernate/envers/test/entities/onetomany/detached/IndexedListJoinColumnBidirectionalRefEdEntity.java,1,1
hibernate-entitymanager/src/main/java/org/hibernate/{ejb => jpa/internal}/event/BeanCallback.java,1,1
hibernate-entitymanager/src/main/java/org/hibernate/jpa/{internal/event => event/internal}/core/JpaFlushEntityEventListener.java,1,1
