language,filename,blank,comment,code,"github.com/AlDanial/cloc v 1.90  T=1.32 s (4838.7 files/s, 367568.5 lines/s)"
Scala,./src/compiler/scala/tools/nsc/backend/opt/DeadCodeElimination.scala,61,93,287
Scala,./src/reflect/scala/reflect/internal/Scopes.scala,63,119,287
Scala,./test/files/run/exceptions-2.scala,53,10,286
Scala,./test/files/jvm/typerep.scala,36,38,282
Scala,./src/compiler/scala/tools/nsc/transform/ExplicitOuter.scala,44,190,280
Scala,./src/library/scala/collection/mutable/HashTable.scala,72,151,279
Scala,./src/reflect/scala/reflect/internal/Flags.scala,62,181,279
XML,./src/intellij/scala-lang.ipr.SAMPLE,0,0,278
Scala,./src/library/scala/collection/immutable/IntMap.scala,52,127,270
Scala,./test/benchmarks/src/scala/collection/parallel/benchmarks/generic/ParallelBenches.scala,88,4,270
Scala,./test/files/run/Course-2002-09.scala,54,9,269
Scala,./src/library/scala/collection/immutable/LongMap.scala,49,119,268
Scala,./src/library/scala/collection/mutable/ListBuffer.scala,44,142,267
Scala,./test/disabled/run/docgenerator.scala,19,9,267
Scala,./src/library/scala/collection/mutable/FlatHashTable.scala,74,109,266
Scala,./test/files/run/Course-2002-13.scala,53,5,264
Java,./src/actors/scala/actors/threadpool/Executors.java,35,369,263
Scala,./src/compiler/scala/reflect/reify/phases/Reshape.scala,25,72,263
Scala,./src/compiler/scala/tools/nsc/backend/icode/TypeKinds.scala,52,123,263
Scala,./test/junit/scala/concurrent/impl/DefaultPromiseTest.scala,42,41,261
Scala,./src/compiler/scala/tools/nsc/util/ClassPath.scala,59,85,260
Scala,./src/scaladoc/scala/tools/nsc/doc/Settings.scala,49,38,258
Scala,./src/compiler/scala/tools/nsc/util/ShowPickled.scala,27,11,257
Scala,./src/scaladoc/scala/tools/nsc/doc/html/SyntaxHigh.scala,15,15,257
Scala,./src/library/scala/collection/parallel/immutable/ParHashMap.scala,43,36,255
Scala,./src/repl/scala/tools/nsc/interpreter/JLineCompletion.scala,51,49,250
Scala,./src/compiler/scala/tools/nsc/transform/AddInterfaces.scala,40,80,249
Scala,./src/compiler/scala/tools/nsc/typechecker/Duplicators.scala,55,80,246
Scala,./src/scaladoc/scala/tools/nsc/doc/model/ModelFactoryTypeSupport.scala,23,47,245
Scala,./test/instrumented/library/scala/runtime/ScalaRunTime.scala,41,76,245
Scala,./src/compiler/scala/tools/cmd/gen/AnyVals.scala,56,184,244
Scala,./src/library/scala/runtime/ScalaRunTime.scala,42,78,243
Scala,./src/library/scala/Predef.scala,57,204,240
Scala,./src/reflect/scala/reflect/internal/util/WeakHashSet.scala,68,98,240
Scala,./src/compiler/scala/tools/nsc/typechecker/SyntheticMethods.scala,41,125,238
Scala,./src/library/scala/collection/LinearSeqOptimized.scala,33,33,237
Scala,./src/repl/scala/tools/nsc/interpreter/Power.scala,44,45,237
CSS,./src/scaladoc/scala/tools/nsc/doc/html/resource/lib/index.css,46,55,237
Scala,./test/files/run/is-valid-num.scala,36,42,237
Scala,./test/files/scalacheck/parallel-collections/ParallelSeqCheck.scala,58,6,235
Scala,./test/disabled/presentation/akka/src/akka/remoteinterface/RemoteInterface.scala,82,177,234
Scala,./src/reflect/scala/reflect/io/ZipArchive.scala,30,36,232
Scala,./test/disabled/presentation/akka/src/akka/actor/FSM.scala,54,241,232
Java,./test/files/pos/t6942/Bar.java,4,0,231
Scala,./src/build/InnerObjectTestGen.scala,52,27,229
JavaScript,./src/scaladoc/scala/tools/nsc/doc/html/resource/lib/diagrams.js,38,59,227
Scala,./test/files/run/colltest1.scala,11,5,227
Scala,./test/files/run/ctries-old/iterator.scala,56,8,226
Scala,./src/reflect/scala/reflect/internal/transform/Erasure.scala,28,114,225
Scala,./test/files/run/ctries-new/iterator.scala,50,0,225
Scala,./test/benchmarks/src/scala/util/HashSpeedTest.scala,25,4,224
Scala,./test/files/scalacheck/quasiquotes/ArbitraryTreesAndNames.scala,62,9,224
Java,./src/asm/scala/tools/asm/util/TraceSignatureVisitor.java,40,55,222
Scala,./src/reflect/scala/reflect/internal/Constants.scala,27,27,221
Scala,./src/scaladoc/scala/tools/nsc/doc/model/Entity.scala,164,212,221
Python,./test/simplejson/decoder.py,48,85,221
Scala,./src/library/scala/collection/IndexedSeqOptimized.scala,46,16,219
Scala,./test/files/run/QueueTest.scala,57,21,219
Scala,./test/files/run/inline-ex-handlers.scala,67,44,218
Scala,./src/actors/scala/actors/remote/TcpService.scala,40,35,217
Java,./src/asm/scala/tools/asm/Opcodes.java,23,118,217
Scala,./src/library/scala/collection/mutable/UnrolledBuffer.scala,44,83,217
Scala,./src/reflect/scala/reflect/internal/Positions.scala,36,68,217
Scala,./src/compiler/scala/tools/nsc/backend/jvm/GenBCode.scala,65,100,216
Scala,./src/compiler/scala/tools/nsc/symtab/SymbolLoaders.scala,34,79,216
Scala,./src/reflect/scala/reflect/api/StandardLiftables.scala,13,1,216
Scala,./src/interactive/scala/tools/nsc/interactive/CompilerControl.scala,74,155,215
Java,./src/jline/src/test/java/scala/tools/jline/console/ConsoleReaderTest.java,34,12,215
Scala,./src/manual/scala/man1/scala.scala,55,8,214
Scala,./src/compiler/scala/tools/nsc/ast/Trees.scala,39,81,212
Scala,./src/library/scala/Array.scala,44,279,212
Scala,./src/library/scala/collection/immutable/HashSet.scala,54,51,212
Scala,./src/library/scala/collection/immutable/List.scala,42,159,211
Scala,./src/library/scala/collection/parallel/mutable/ParHashMap.scala,45,46,211
Scala,./src/scaladoc/scala/tools/nsc/doc/ScaladocAnalyzer.scala,31,19,211
Scala,./src/library/scala/collection/TraversableOnce.scala,73,180,210
Scala,./src/library/scala/collection/immutable/Range.scala,55,142,210
Scala,./test/disabled/presentation/akka/src/akka/actor/ActorRegistry.scala,50,129,210
Scala,./src/reflect/scala/reflect/internal/util/Collections.scala,25,25,209
Scala,./src/reflect/scala/reflect/internal/AnnotationInfos.scala,55,109,208
Scala,./src/compiler/scala/reflect/reify/utils/Extractors.scala,20,39,207
Java,./src/jline/src/main/java/scala/tools/jline/WindowsTerminal.java,84,177,207
Scala,./test/files/run/SymbolsTest.scala,49,27,206
Java,./src/asm/scala/tools/asm/tree/analysis/SimpleVerifier.java,24,91,205
Scala,./src/compiler/scala/tools/util/PathResolver.scala,39,62,204
Scala,./test/files/run/ctries-old/snapshot.scala,51,13,204
Java,./src/jline/src/main/java/scala/tools/jline/console/completer/ArgumentCompleter.java,68,127,203
Scala,./test/files/run/ctries-new/snapshot.scala,51,13,203
Scala,./test/files/scalacheck/redblacktree.scala,47,10,201
Scala,./src/library/scala/collection/TraversableViewLike.scala,43,65,200
Java,./test/disabled/presentation/akka/src/com/eaio/uuid/UUIDGen.java,45,119,200
Java,./src/asm/scala/tools/asm/util/CheckSignatureAdapter.java,40,93,197
Scala,./src/compiler/scala/tools/nsc/typechecker/Checkable.scala,26,85,197
Scala,./test/benchmarks/src/scala/collection/parallel/benchmarks/hashtables/ParallelHashTables.scala,34,1,197
Scala,./test/files/run/Course-2002-04.scala,40,8,196
Scala,./test/disabled/presentation/akka/src/akka/actor/Actor.scala,59,249,195
Scala,./src/library/scala/concurrent/Future.scala,55,364,194
Scala,./src/library/scala/collection/SeqViewLike.scala,40,31,193
Java,./src/jline/src/main/java/scala/tools/jline/console/history/MemoryHistory.java,70,56,192
Scala,./test/files/jvm/future-spec/PromiseTests.scala,53,1,192
Scala,./src/compiler/scala/tools/nsc/ast/parser/SymbolicXMLBuilder.scala,40,25,191
Scala,./src/library/scala/collection/parallel/mutable/ParHashSet.scala,57,81,191
Scala,./src/library/scala/sys/process/ProcessImpl.scala,31,18,191
Scala,./src/reflect/scala/reflect/internal/pickling/PickleFormat.scala,10,24,191
Scala,./src/compiler/scala/tools/nsc/PhaseAssembly.scala,44,61,190
Scala,./src/compiler/scala/tools/nsc/backend/icode/analysis/ReachingDefinitions.scala,31,29,190
Scala,./src/reflect/scala/reflect/api/Types.scala,113,600,190
Scala,./src/compiler/scala/tools/nsc/backend/icode/Members.scala,56,48,188
Scala,./src/compiler/scala/tools/nsc/transform/LazyVals.scala,44,59,188
Scala,./src/actors/scala/actors/MQueue.scala,41,22,187
Scala,./src/library/scala/util/matching/Regex.scala,77,456,187
Scala,./src/scaladoc/scala/tools/nsc/doc/model/diagram/DiagramDirectiveParser.scala,25,46,186
Java,./src/actors/scala/actors/threadpool/AbstractExecutorService.java,23,84,185
Scala,./src/library/scala/math/Numeric.scala,19,19,185
Scala,./src/reflect/scala/reflect/internal/tpe/TypeConstraints.scala,28,49,185
Scala,./src/scalap/scala/tools/scalap/JavaWriter.scala,26,6,185
Scala,./test/files/scalacheck/range.scala,36,36,185
Java,./src/asm/scala/tools/asm/AnnotationWriter.java,21,113,184
Scala,./src/reflect/scala/reflect/internal/pickling/ByteCodecs.scala,7,23,184
Scala,./test/files/scalacheck/quasiquotes/TermConstructionProps.scala,43,0,184
Scala,./src/library/scala/io/Source.scala,52,118,183
Scala,./src/compiler/scala/tools/nsc/typechecker/TypeStrings.scala,32,25,182
Scala,./src/manual/scala/tools/docutil/EmitHtml.scala,38,6,182
Scala,./src/reflect/scala/reflect/internal/util/Statistics.scala,39,65,181
Scala,./src/scaladoc/scala/tools/nsc/doc/html/page/diagram/DotRunner.scala,31,13,181
Scala,./src/reflect/scala/reflect/internal/SymbolPairs.scala,38,84,180
Scala,./src/scalap/scala/tools/scalap/scalasig/ScalaSig.scala,62,65,180
Scala,./src/compiler/scala/tools/nsc/ast/TreeGen.scala,41,79,179
Scala,./src/compiler/scala/tools/nsc/transform/ExtensionMethods.scala,30,96,179
Java,./src/jline/src/test/java/scala/tools/jline/console/EditLineTest.java,18,11,179
Scala,./src/compiler/scala/tools/nsc/backend/opt/ClosureElimination.scala,39,21,178
Scala,./test/disabled/presentation/akka/src/akka/dispatch/ExecutorBasedEventDrivenDispatcher.scala,39,88,178
Scala,./src/interactive/scala/tools/nsc/interactive/Pickler.scala,42,158,177
Scala,./test/disabled/presentation/akka/src/akka/util/ReflectiveAccess.scala,34,21,177
Java,./src/asm/scala/tools/asm/util/Printer.java,62,262,176
Scala,./src/scaladoc/scala/tools/nsc/doc/html/HtmlPage.scala,25,21,176
Scala,./test/disabled/presentation/akka/src/akka/dispatch/ThreadPoolBuilder.scala,66,17,176
Bourne Shell,./tools/binary-repo-lib.sh,19,39,175
Scala,./src/actors/scala/actors/Reactor.scala,43,90,174
Scala,./src/compiler/scala/reflect/reify/utils/SymbolTables.scala,25,8,174
Scala,./src/interactive/scala/tools/nsc/interactive/Lexer.scala,43,82,174
Scala,./src/reflect/scala/reflect/internal/Mirrors.scala,63,87,174
Scala,./src/scaladoc/scala/tools/nsc/doc/model/diagram/DiagramFactory.scala,45,51,174
Scala,./src/scalap/scala/tools/scalap/scalasig/ClassFileParser.scala,50,17,173
Scala,./test/files/jvm/annotations.scala,17,35,173
Scala,./src/library/scala/collection/IterableLike.scala,33,111,172
Scala,./src/reflect/scala/reflect/io/Path.scala,34,63,172
Scala,./src/library/scala/reflect/Manifest.scala,37,67,171
Scala,./src/reflect/scala/reflect/internal/BaseTypeSeqs.scala,27,49,171
Scala,./test/disabled/presentation/akka/src/akka/dispatch/MessageHandling.scala,36,53,171
Java,./src/actors/scala/actors/threadpool/TimeUnit.java,29,208,170
Java,./src/asm/scala/tools/asm/Label.java,43,347,170
Scala,./src/compiler/scala/tools/nsc/backend/opt/InlineExceptionHandlers.scala,47,175,170
Scala,./src/compiler/scala/reflect/reify/codegen/GenTrees.scala,29,42,168
Scala,./src/compiler/scala/tools/reflect/quasiquotes/Holes.scala,16,19,168
Scala,./src/reflect/scala/reflect/internal/util/Position.scala,35,65,168
Scala,./test/files/run/Course-2002-05.scala,37,9,168
Scala,./test/files/run/lazy-locals.scala,32,9,168
Scala,./src/compiler/scala/tools/nsc/backend/jvm/BCodeSyncAndTry.scala,50,182,167
Scala,./src/compiler/scala/tools/nsc/settings/ScalaSettings.scala,30,55,167
Scala,./src/compiler/scala/tools/nsc/transform/patmat/Solving.scala,33,39,167
Scala,./src/interactive/scala/tools/nsc/interactive/tests/Tester.scala,27,15,167
Scala,./src/reflect/scala/reflect/api/BuildUtils.scala,76,34,167
Scala,./test/files/run/bitsets.scala,32,19,167
Scala,./test/files/run/lists-run.scala,15,5,167
Scala,./test/disabled/presentation/simple-tests/src/Tester.scala,27,11,166
Scala,./test/files/run/Course-2002-06.scala,44,51,166
Scala,./src/library/scala/concurrent/impl/Promise.scala,36,141,164
Scala,./src/library/scala/sys/process/ProcessBuilderImpl.scala,37,16,164
Scala,./src/library/scala/collection/parallel/package.scala,32,51,163
Scala,./src/library/scala/util/hashing/MurmurHash3.scala,34,81,163
Scala,./test/benchmarks/src/scala/collection/parallel/benchmarks/parallel_range/RangeBenches.scala,48,0,163
Scala,./test/files/pos/spec-arrays.scala,23,1,163
Scala,./src/compiler/scala/tools/nsc/symtab/SymbolTrackers.scala,30,9,162
Scala,./test/disabled/presentation/akka/src/akka/routing/Pool.scala,47,83,162
Scala,./test/files/scalacheck/quasiquotes/ErrorProps.scala,27,2,162
Scala,./src/repl/scala/tools/nsc/interpreter/MemberHandlers.scala,40,19,161
Scala,./test/benchmarks/src/scala/collection/parallel/Benchmarking.scala,44,18,161
Scala,./test/files/scalacheck/quasiquotes/DefinitionDeconstructionProps.scala,20,1,161
Scala,./src/scalap/scala/tools/scalap/MetaParser.scala,12,9,160
Java,./src/asm/scala/tools/asm/util/TraceMethodVisitor.java,30,35,158
Scala,./test/disabled/presentation/akka/src/akka/event/EventHandler.scala,30,47,158
