entity,author,author-revs,total-revs
documentation/src/main/docbook/devguide/en-US/chapters/pc/extras/SimpleNaturalIdLoading.java,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/pc/extras/UnwrapWithEM.java,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/pc/extras/VisualizingMerge.java,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/query_criteria/Criteria.xml,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/query_native/Native_SQL.xml,Strong Liu,1,3
documentation/src/main/docbook/devguide/en-US/chapters/query_native/Native_SQL.xml,Steve Ebersole,2,3
documentation/src/main/docbook/devguide/en-US/chapters/query_ql/HQL_JPQL.xml,Lukasz Antoniak,1,2
documentation/src/main/docbook/devguide/en-US/chapters/query_ql/HQL_JPQL.xml,Steve Ebersole,1,2
documentation/src/main/docbook/devguide/en-US/chapters/services/Services.xml,Steve Ebersole,6,6
documentation/src/main/docbook/devguide/en-US/chapters/services/extras/BootstrapServiceRegistryBuilder-example.java,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/services/extras/register-event-listeners-example.java,Kamyar Sajjadi,1,1
documentation/src/main/docbook/devguide/en-US/chapters/transactions/Transactions.xml,Steve Ebersole,4,4
documentation/src/main/docbook/devguide/en-US/chapters/{criteria => query_criteria}/Criteria.xml,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{criteria => query_criteria}/extras/CriteriaBuilder_query_creation_snippet.java,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{criteria => query_criteria}/extras/from_fetch_example_embedded_and_many2one.java,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{criteria => query_criteria}/extras/from_fetch_example_plural.java,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{criteria => query_criteria}/extras/from_join_example_embedded_and_many2one.java,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{criteria => query_criteria}/extras/from_join_example_plural.java,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{criteria => query_criteria}/extras/from_root_example.java,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{criteria => query_criteria}/extras/from_root_example_multiple.java,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{criteria => query_criteria}/extras/from_root_methods.java,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{criteria => query_criteria}/extras/parameter_example.java,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{criteria => query_criteria}/extras/select_attribute_example.java,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{criteria => query_criteria}/extras/select_multiple_values_array.java,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{criteria => query_criteria}/extras/select_multiple_values_array2.java,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{criteria => query_criteria}/extras/select_root_entity_example.java,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{criteria => query_criteria}/extras/select_tuple.java,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{criteria => query_criteria}/extras/select_wrapper.java,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/HQL_JPQL.xml,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/agg_func_example.txt,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/arithmetic_example.txt,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/collection_expression_example.txt,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/collection_reference_example.txt,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/concat_op_example.txt,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/ctor_dynamic_instantiation_example.txt,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/empty_collection_example.txt,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/entity_type_exp_example.txt,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/group_by_illustration.txt,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/having_illustration.txt,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/index_operator_example.txt,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/join_example_explicit_inner.txt,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/join_example_explicit_outer.txt,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/join_example_fetch.txt,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/join_example_implicit.txt,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/join_example_implicit_reused.txt,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/join_example_with.txt,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/jpql_positional_parameter_example.txt,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/list_dynamic_instantiation_example.txt,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/locate_bnf.txt,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/map_dynamic_instantiation_example.txt,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/member_of_collection_example.txt,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/multiple_root_entity_ref_example.txt,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/multiple_root_entity_ref_example2.txt,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/named_parameter_example.txt,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/nullif_example.txt,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/numeric_literals_example.txt,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/order_by_example.txt,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/predicate_between_example.txt,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/predicate_comparison_example.txt,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/predicate_comparison_example_using_all.txt,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/predicate_in_bnf.txt,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/predicate_in_example.txt,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/predicate_like_bnf.txt,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/predicate_like_example.txt,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/predicate_nullness_example.txt,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/qualified_path_expressions_example.txt,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/root_entity_ref_bnf.txt,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/searched_case_bnf.txt,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/searched_case_exp_example.txt,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/simple_case_bnf.txt,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/simple_case_exp_example.txt,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/simplest_query.java,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/simplest_query2.java,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/statement_delete_bnf.txt,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/statement_insert_bnf.txt,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/statement_insert_example_named_id.java,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/statement_select_bnf.txt,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/statement_update_bnf.txt,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/statement_update_example_hql.java,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/statement_update_example_hql_versioned.java,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/statement_update_example_jpql.java,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/string_literals_example.txt,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{hql => query_ql}/extras/substring_bnf.txt,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{multi-tenancy => multi_tenancy}/Multi_Tenancy.xml,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{multi-tenancy => multi_tenancy}/extras/MultiTenantConnectionProviderImpl-multi-cp.java,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{multi-tenancy => multi_tenancy}/extras/MultiTenantConnectionProviderImpl-single-cp.java,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{multi-tenancy => multi_tenancy}/extras/tenant-identifier-from-SessionFactory.java,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{multi-tenancy => multitenancy}/images/multitenacy_database.png,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{multi-tenancy => multitenancy}/images/multitenacy_database.svg,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{multi-tenancy => multitenancy}/images/multitenacy_discriminator.png,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{multi-tenancy => multitenancy}/images/multitenacy_discriminator.svg,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{multi-tenancy => multitenancy}/images/multitenacy_schema.png,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{multi-tenancy => multitenancy}/images/multitenacy_schema.svg,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{multi_tenancy => multitenancy}/Multi_Tenancy.xml,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{multi_tenancy => multitenancy}/extras/MultiTenantConnectionProviderImpl-multi-cp.java,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{multi_tenancy => multitenancy}/extras/MultiTenantConnectionProviderImpl-single-cp.java,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/chapters/{multi_tenancy => multitenancy}/extras/tenant-identifier-from-SessionFactory.java,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/extras/executeUpdate.java,Kamyar Sajjadi,1,1
documentation/src/main/docbook/devguide/en-US/extras/hibernate.cfg.xml,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/extras/hibernate.properties,Strong Liu,1,1
documentation/src/main/docbook/devguide/en-US/extras/hql-insert.java,Kamyar Sajjadi,1,1
documentation/src/main/docbook/devguide/en-US/extras/hql_delete.java,Kamyar Sajjadi,1,1
documentation/src/main/docbook/devguide/en-US/extras/register-event-listeners-example.java,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/extras/updating_version.java,Kamyar Sajjadi,1,1
documentation/src/main/docbook/devguide/en-US/{ => chapters/native-sql}/Native_SQL.xml,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/{ => chapters/pc}/Persistence_Context.xml,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/{ => chapters/services}/Services.xml,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/{ => chapters/services}/extras/register-event-listeners-example.java,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/{ => chapters/transactions}/extras/database-identity.java,Steve Ebersole,1,1
documentation/src/main/docbook/devguide/en-US/{ => chapters/transactions}/extras/jvm-identity.java,Steve Ebersole,1,1
documentation/src/main/docbook/manual/en-US/Book_Info.xml,Steve Ebersole,1,1
documentation/src/main/docbook/manual/en-US/HIBERNATE_-_Relational_Persistence_for_Idiomatic_Java.xml,Gail Badner,1,3
documentation/src/main/docbook/manual/en-US/HIBERNATE_-_Relational_Persistence_for_Idiomatic_Java.xml,Steve Ebersole,2,3
documentation/src/main/docbook/manual/en-US/content/additionalmodules.xml,Strong Liu,1,2
documentation/src/main/docbook/manual/en-US/content/additionalmodules.xml,Steve Ebersole,1,2
documentation/src/main/docbook/manual/en-US/content/architecture.xml,Steve Ebersole,2,3
documentation/src/main/docbook/manual/en-US/content/architecture.xml,Strong Liu,1,3
documentation/src/main/docbook/manual/en-US/content/association_mapping.xml,Kamyar Sajjadi,1,3
documentation/src/main/docbook/manual/en-US/content/association_mapping.xml,Strong Liu,1,3
documentation/src/main/docbook/manual/en-US/content/association_mapping.xml,Steve Ebersole,1,3
documentation/src/main/docbook/manual/en-US/content/basic_mapping.xml,Darren Evenson,1,6
documentation/src/main/docbook/manual/en-US/content/basic_mapping.xml,Strong Liu,3,6
documentation/src/main/docbook/manual/en-US/content/basic_mapping.xml,Lukasz Antoniak,1,6
documentation/src/main/docbook/manual/en-US/content/basic_mapping.xml,Steve Ebersole,1,6
documentation/src/main/docbook/manual/en-US/content/batch.xml,Strong Liu,2,3
documentation/src/main/docbook/manual/en-US/content/batch.xml,Steve Ebersole,1,3
documentation/src/main/docbook/manual/en-US/content/best_practices.xml,Strong Liu,1,2
documentation/src/main/docbook/manual/en-US/content/best_practices.xml,Steve Ebersole,1,2
documentation/src/main/docbook/manual/en-US/content/bibliography.xml,Strong Liu,1,2
documentation/src/main/docbook/manual/en-US/content/bibliography.xml,Steve Ebersole,1,2
documentation/src/main/docbook/manual/en-US/content/collection_mapping.xml,Steve Ebersole,2,6
documentation/src/main/docbook/manual/en-US/content/collection_mapping.xml,Lukasz Antoniak,1,6
documentation/src/main/docbook/manual/en-US/content/collection_mapping.xml,Martin Eisenhardt,2,6
documentation/src/main/docbook/manual/en-US/content/collection_mapping.xml,Strong Liu,1,6
documentation/src/main/docbook/manual/en-US/content/component_mapping.xml,Strong Liu,2,3
documentation/src/main/docbook/manual/en-US/content/component_mapping.xml,Steve Ebersole,1,3
documentation/src/main/docbook/manual/en-US/content/configuration.xml,Strong Liu,3,6
documentation/src/main/docbook/manual/en-US/content/configuration.xml,Steve Ebersole,2,6
documentation/src/main/docbook/manual/en-US/content/configuration.xml,Gail Badner,1,6
documentation/src/main/docbook/manual/en-US/content/events.xml,Kamyar Sajjadi,1,5
documentation/src/main/docbook/manual/en-US/content/events.xml,Strong Liu,1,5
documentation/src/main/docbook/manual/en-US/content/events.xml,Steve Ebersole,3,5
documentation/src/main/docbook/manual/en-US/content/example_mappings.xml,Strong Liu,1,2
documentation/src/main/docbook/manual/en-US/content/example_mappings.xml,Steve Ebersole,1,2
documentation/src/main/docbook/manual/en-US/content/example_parentchild.xml,Strong Liu,2,3
documentation/src/main/docbook/manual/en-US/content/example_parentchild.xml,Steve Ebersole,1,3
documentation/src/main/docbook/manual/en-US/content/example_weblog.xml,Strong Liu,1,2
documentation/src/main/docbook/manual/en-US/content/example_weblog.xml,Steve Ebersole,1,2
documentation/src/main/docbook/manual/en-US/content/filters.xml,Strong Liu,2,3
documentation/src/main/docbook/manual/en-US/content/filters.xml,Steve Ebersole,1,3
documentation/src/main/docbook/manual/en-US/content/inheritance_mapping.xml,Strong Liu,2,3
documentation/src/main/docbook/manual/en-US/content/inheritance_mapping.xml,Steve Ebersole,1,3
documentation/src/main/docbook/manual/en-US/content/performance.xml,Strong Liu,3,5
documentation/src/main/docbook/manual/en-US/content/performance.xml,Sanne Grinovero,1,5
documentation/src/main/docbook/manual/en-US/content/performance.xml,Steve Ebersole,1,5
documentation/src/main/docbook/manual/en-US/content/persistent_classes.xml,Gail Badner,1,3
documentation/src/main/docbook/manual/en-US/content/persistent_classes.xml,Strong Liu,1,3
documentation/src/main/docbook/manual/en-US/content/persistent_classes.xml,Steve Ebersole,1,3
